"Year","Country","Disease","Parasite","Host","Cases","Deaths","Destroyed","Slaughtered","HostOrder","SR","EvoIso","Taxonomic_Range","ParaType","ParaFamily","Vector","EnviroRestingStage","AvianReservoir","Reproduction","WOK_citations","WOK_citations_noHuman","latitude","gdp","gdp_pcap"
2011,"Ethiopia","Anthrax","Bacillus_anthracis","Capra_hircus",731,173,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Anthrax","Bacillus_anthracis","Camelus_dromedarius",16,10,0,0,"ungulate",39,146.689473684211,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Anthrax","Bacillus_anthracis","Equus_caballus",718,251,0,0,"ungulate",39,159.394736842105,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Anthrax","Bacillus_anthracis","Ovis_aries",397,105,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",14312,2669,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Capra_hircus",15847,2304,0,0,"ungulate",21,63.48,4,"virus","Picornaviridae",0,0,0,1,18031,14934,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Ovis_aries",52042,2534,0,0,"ungulate",21,63.48,4,"virus","Picornaviridae",0,0,0,1,18031,14934,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Rabies","Lyssavirus_rabies virus","Capra_hircus",4,4,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Rabies","Lyssavirus_rabies virus","Equus_caballus",17,17,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Rabies","Lyssavirus_rabies virus","Felis_silvestris",1,1,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Contagious bov. pleuropneumonia","Mycoplasma_mycoides","Bos_taurus",1941,337,0,0,"ungulate",8,50.7428571428571,4,"bacteria","Mycoplasmataceae",0,0,0,0,2025,1862,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",7088,1632,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Lumpy skin disease","Capripoxvirus_lumpy skin disease virus","Bos_taurus",60908,674,0,0,"ungulate",5,49.05,2,"virus","Poxviridae",1,0,0,0,521,465,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Contagious cap. pleuropneumonia","Mycoplasma_capricolum","Capra_hircus",2088,818,0,0,"ungulate",3,40.2,4,"bacteria","Mycoplasmataceae",0,0,0,0,943,854,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Capra_hircus",1229,637,0,0,"ungulate",8,79.1428571428571,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Ovis_aries",1307,254,0,0,"ungulate",8,81.3142857142857,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,9.02274,24111496176.6155,286.155926063268
2011,"Ethiopia","African horse sickness","Orbivirus_african horse sickness virus","Equus_caballus",3282,1240,0,0,"ungulate",6,90.72,2,"virus","Reoviridae",1,0,0,0,1251,1115,9.02274,24111496176.6155,286.155926063268
2011,"Finland","Equine viral arteritis","Arterivirus_equine arteritis virus","Equus_caballus",1,1,0,0,"ungulate",2,24.4,2,"virus","Arteriviridae",0,0,0,1,319,306,60.1608,247583776865.714,46554.2284016312
2011,"Macedonia, FYR","Q fever","Coxiella_burnetii","Bos_taurus",6,0,0,0,"ungulate",27,122.907692307692,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,42.0024,8667054642.31992,4215.38078402259
2011,"Macedonia, FYR","West Nile Fever","Flavivirus_west nile virus","Equus_caballus",10,0,0,0,"ungulate",19,177.966666666667,6,"virus","Flaviviridae",1,0,1,0,5951,1292,42.0024,8667054642.31992,4215.38078402259
2011,"Macedonia, FYR","Porcine reproductive respiratory syndrome","Arterivirus_porcine reproductive and respiratory syndrome virus","Sus_scrofa",12,0,0,0,"ungulate",1,0,1,"virus","Arteriviridae",0,0,0,1,139,118,42.0024,8667054642.31992,4215.38078402259
2011,"France","Rabies","Lyssavirus_rabies virus","Canis_lupus",1,1,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,48.8566,2616941852231.77,40654.6082994519
2011,"French Polynesia","Brucella suis","Brucella_suis","Sus_scrofa",21,0,0,0,"ungulate",6,139.08,4,"bacteria","Brucellaceae",0,0,0,1,2130,1504,-17.535,5.892e+09,24174.95
2011,"French Polynesia","Transmissible gastroenteritis","Alphacoronavirus_alphacoronavirus 1","Sus_scrofa",738,547,0,0,"ungulate",23,170.8,1,"virus","Coronavirinae",0,0,0,0,2827,2328,-17.535,5.892e+09,24174.95
2011,"Gabon","Rabies","Lyssavirus_rabies virus","Canis_lupus",3,3,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,0.38832,13167237001.6633,8867.75807329431
2011,"Georgia","Anthrax","Bacillus_anthracis","Bos_taurus",28,28,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,41.71,10566318191.1096,2637.99207120337
2011,"Georgia","Anthrax","Bacillus_anthracis","Sus_scrofa",1,1,0,0,"ungulate",39,141.805263157895,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,41.71,10566318191.1096,2637.99207120337
2011,"Georgia","Rabies","Lyssavirus_rabies virus","Bos_taurus",11,11,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2011,"Georgia","Rabies","Lyssavirus_rabies virus","Canis_lupus",55,55,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2011,"Georgia","Rabies","Lyssavirus_rabies virus","Sus_scrofa",1,1,0,0,"ungulate",130,167.350387596899,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,41.71,10566318191.1096,2637.99207120337
2011,"Germany","Brucella suis","Brucella_suis","Sus_scrofa",1020,0,0,0,"ungulate",6,139.08,4,"bacteria","Brucellaceae",0,0,0,1,2130,1504,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Echinococcosis","Echinococcus_granulosus","Canis_lupus",3,0,0,0,"carnivore",22,140.266666666667,5,"helminth","Taeniidae",0,0,0,0,27139,11567,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Paratuberculosis","Mycobacterium_avium paratuberculosis","Bos_taurus",429,0,0,0,"ungulate",11,106.52,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Paratuberculosis","Mycobacterium_avium paratuberculosis","Capra_hircus",7,0,0,0,"ungulate",11,109.74,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Paratuberculosis","Mycobacterium_avium paratuberculosis","Ovis_aries",12,0,0,0,"ungulate",11,109.74,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Q fever","Coxiella_burnetii","Bos_taurus",151,0,0,0,"ungulate",27,122.907692307692,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Q fever","Coxiella_burnetii","Ovis_aries",17,0,0,0,"ungulate",27,124.876923076923,6,"bacteria","Coxiellaceae",0,1,0,0,10844,7989,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Tularemia","Francisella_tularensis","Oryctolagus_cuniculus",4,0,0,0,"lagomorph",20,175.736842105263,6,"bacteria","Francisellaceae",1,0,0,0,10252,7456,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Bovine viral diarrhoea","Pestivirus_bovine viral diarrhea virus","Bos_taurus",7784,0,0,0,"ungulate",41,61.785,4,"virus","Flaviviridae",0,0,0,1,2395,2157,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Bovine viral diarrhoea","Pestivirus_bovine viral diarrhea virus","Bubalus_bubalis",1,0,0,0,"ungulate",41,62.765,4,"virus","Flaviviridae",0,0,0,1,2395,2157,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Inf.bov.rhinotracheit. (IBR/IPV)","Varicellovirus_bovine herpesvirus 1","Bos_taurus",26,0,0,0,"ungulate",32,60.6064516129032,4,"virus","Herpesviridae",0,0,0,1,2702,2482,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Transmissible gastroenteritis","Alphacoronavirus_alphacoronavirus 1","Sus_scrofa",5,0,0,0,"ungulate",23,170.8,1,"virus","Coronavirinae",0,0,0,0,2827,2328,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Contagious equine metritis","Taylorella_equigenitalis","Equus_caballus",11,0,0,0,"ungulate",2,24.4,2,"bacteria","Alcaligenaceae",0,0,0,1,522,513,52.5235,3378420468417.56,41283.8112955051
2011,"Germany","Equine viral arteritis","Arterivirus_equine arteritis virus","Equus_caballus",7,0,0,0,"ungulate",2,24.4,2,"virus","Arteriviridae",0,0,0,1,319,306,52.5235,3378420468417.56,41283.8112955051
2011,"Ghana","Anthrax","Bacillus_anthracis","Capra_hircus",14,14,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,5.57045,26020787951.1416,1110.04945165667
2011,"Ghana","Anthrax","Bacillus_anthracis","Ovis_aries",23,23,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,5.57045,26020787951.1416,1110.04945165667
2011,"Ghana","Anthrax","Bacillus_anthracis","Sus_scrofa",3,3,0,0,"ungulate",39,141.805263157895,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,5.57045,26020787951.1416,1110.04945165667
2011,"Ghana","Rabies","Lyssavirus_rabies virus","Ovis_aries",1,1,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,5.57045,26020787951.1416,1110.04945165667
2011,"Greece","Anthrax","Bacillus_anthracis","Bos_taurus",4,4,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,37.9792,301602721709.245,27246.0736278149
2011,"Greece","Bluetongue","Orbivirus_bluetongue virus","Bos_taurus",15,0,0,0,"ungulate",29,65.1714285714286,4,"virus","Reoviridae",1,0,0,0,6120,5546,37.9792,301602721709.245,27246.0736278149
2011,"Greece","West Nile Fever","Flavivirus_west nile virus","Equus_caballus",21,1,0,0,"ungulate",19,177.966666666667,6,"virus","Flaviviridae",1,0,1,0,5951,1292,37.9792,301602721709.245,27246.0736278149
2011,"Greece","Maedi-visna","Lentivirus_visna/maedi virus","Capra_hircus",21,21,0,0,"ungulate",4,36.9333333333333,1,"virus","Retroviridae",0,0,0,1,966,814,37.9792,301602721709.245,27246.0736278149
2011,"Greece","Equine infectious anaemia","Lentivirus_equine infectious anemia virus","Equus_caballus",1,1,0,0,"ungulate",3,97.6,2,"virus","Retroviridae",1,0,0,0,1316,985,37.9792,301602721709.245,27246.0736278149
2011,"Guatemala","Anthrax","Bacillus_anthracis","Bos_taurus",44,44,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,14.6248,36774239927.1276,2591.64034371671
2011,"Guatemala","Rabies","Lyssavirus_rabies virus","Bos_taurus",48,48,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,14.6248,36774239927.1276,2591.64034371671
2011,"Guatemala","Rabies","Lyssavirus_rabies virus","Canis_lupus",46,46,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,14.6248,36774239927.1276,2591.64034371671
2011,"Guatemala","Rabies","Lyssavirus_rabies virus","Felis_silvestris",1,1,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,14.6248,36774239927.1276,2591.64034371671
2011,"Guatemala","Vesicular stomatitis new jersey","Vesiculovirus_vesicular stomatitis new jersey virus","Bos_taurus",18,0,0,0,"ungulate",11,96.32,5,"virus","Rhabdoviridae",1,0,0,0,95,78,14.6248,36774239927.1276,2591.64034371671
2011,"Guatemala","Bovine viral diarrhoea","Pestivirus_bovine viral diarrhea virus","Bos_taurus",4,0,0,0,"ungulate",41,61.785,4,"virus","Flaviviridae",0,0,0,1,2395,2157,14.6248,36774239927.1276,2591.64034371671
2011,"Hungary","Aujeszkys disease","Varicellovirus_suid herpesvirus 1","Canis_lupus",4,4,0,0,"carnivore",8,144.114285714286,5,"virus","Herpesviridae",0,0,0,1,1470,1372,47.4984,132027799127.31,13159.1706901727
2011,"India","Rabies","Lyssavirus_rabies virus","Bos_taurus",168,168,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,28.6353,1282109277403.49,1064.69116896983
2011,"India","Rabies","Lyssavirus_rabies virus","Bubalus_bubalis",75,75,0,0,"ungulate",130,161.716279069767,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,28.6353,1282109277403.49,1064.69116896983
2011,"India","Rabies","Lyssavirus_rabies virus","Canis_lupus",163,163,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,28.6353,1282109277403.49,1064.69116896983
2011,"Indonesia","Rabies","Lyssavirus_rabies virus","Canis_lupus",564,564,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-6.19752,540075408968.189,2273.95814275748
2011,"Indonesia","Rabies","Lyssavirus_rabies virus","Felis_silvestris",1,1,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-6.19752,540075408968.189,2273.95814275748
2011,"Iran, Islamic Rep.","Bluetongue","Orbivirus_bluetongue virus","Bos_taurus",5,0,0,0,"ungulate",29,65.1714285714286,4,"virus","Reoviridae",1,0,0,0,6120,5546,35.6878,381708841001.07,5225.11439674548
2011,"Iran, Islamic Rep.","Rabies","Lyssavirus_rabies virus","Camelus_dromedarius",3,3,0,0,"ungulate",130,166.167441860465,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,35.6878,381708841001.07,5225.11439674548
2011,"Iran, Islamic Rep.","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",157,3,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,35.6878,381708841001.07,5225.11439674548
2011,"Iran, Islamic Rep.","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",1,0,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,35.6878,381708841001.07,5225.11439674548
2011,"Iran, Islamic Rep.","Haemorrhagic septicaemia","Pasteurella_multocida","Ovis_aries",3,3,0,0,"ungulate",28,119.17037037037,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,35.6878,381708841001.07,5225.11439674548
2011,"Iran, Islamic Rep.","Contagious cap. pleuropneumonia","Mycoplasma_capricolum","Ovis_aries",119,37,0,0,"ungulate",3,40.2,4,"bacteria","Mycoplasmataceae",0,0,0,0,943,854,35.6878,381708841001.07,5225.11439674548
2011,"Iran, Islamic Rep.","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Bos_taurus",1134,125,0,0,"ungulate",8,92.2857142857143,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,35.6878,381708841001.07,5225.11439674548
2011,"Iran, Islamic Rep.","Camelpox","Orthopoxvirus_camelpox virus","Camelus_dromedarius",66,10,0,0,"ungulate",2,20.8,2,"virus","Poxviridae",0,0,0,0,273,153,35.6878,381708841001.07,5225.11439674548
2011,"Iraq","Anthrax","Bacillus_anthracis","Ovis_aries",5,5,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,33.3302,110210876883.589,3697.07633752193
2011,"Iraq","Brucella abortus","Brucella_abortus","Bos_taurus",217,6,0,0,"ungulate",14,86.6307692307692,4,"bacteria","Brucellaceae",0,0,0,1,10632,8325,33.3302,110210876883.589,3697.07633752193
2011,"Iraq","Brucella melitensis","Brucella_melitensis","Ovis_aries",3537,87,0,0,"ungulate",8,64.8,4,"bacteria","Brucellaceae",0,0,0,1,5604,3652,33.3302,110210876883.589,3697.07633752193
2011,"Iraq","Rabies","Lyssavirus_rabies virus","Canis_lupus",4,4,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,33.3302,110210876883.589,3697.07633752193
2011,"Iraq","Haemorrhagic septicaemia","Pasteurella_multocida","Bos_taurus",147,25,0,0,"ungulate",28,117.985185185185,6,"bacteria","Pasteurellaceae",0,0,1,0,9222,8113,33.3302,110210876883.589,3697.07633752193
2011,"Iraq","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Ovis_aries",994,142,0,0,"ungulate",8,81.3142857142857,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,33.3302,110210876883.589,3697.07633752193
2011,"Israel","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",569,3,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,31.7717,199553122647.807,27042.4666763251
2011,"Israel","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Ovis_aries",30,0,0,0,"ungulate",21,63.48,4,"virus","Picornaviridae",0,0,0,1,18031,14934,31.7717,199553122647.807,27042.4666763251
2011,"Israel","West Nile Fever","Flavivirus_west nile virus","Equus_caballus",9,2,0,0,"ungulate",19,177.966666666667,6,"virus","Flaviviridae",1,0,1,0,5951,1292,31.7717,199553122647.807,27042.4666763251
2011,"Israel","Peste des petits ruminants","Morbillivirus_peste-des-petits-ruminants virus","Capra_hircus",220,120,0,0,"ungulate",8,79.1428571428571,4,"virus","Paramyxoviridae",0,0,0,0,1180,1096,31.7717,199553122647.807,27042.4666763251
2011,"Italy","Anthrax","Bacillus_anthracis","Bos_taurus",25,25,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Anthrax","Bacillus_anthracis","Equus_caballus",7,7,0,0,"ungulate",39,159.394736842105,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Anthrax","Bacillus_anthracis","Ovis_aries",14,14,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Aujeszkys disease","Varicellovirus_suid herpesvirus 1","Sus_scrofa",41,0,0,0,"ungulate",8,159.485714285714,5,"virus","Herpesviridae",0,0,0,1,1470,1372,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Bluetongue","Orbivirus_bluetongue virus","Bos_taurus",13,0,0,0,"ungulate",29,65.1714285714286,4,"virus","Reoviridae",1,0,0,0,6120,5546,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Bluetongue","Orbivirus_bluetongue virus","Capra_hircus",1,0,0,0,"ungulate",29,63.5714285714286,4,"virus","Reoviridae",1,0,0,0,6120,5546,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Bluetongue","Orbivirus_bluetongue virus","Ovis_aries",12,2,0,0,"ungulate",29,62.9785714285714,4,"virus","Reoviridae",1,0,0,0,6120,5546,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Paratuberculosis","Mycobacterium_avium paratuberculosis","Capra_hircus",54,2,0,0,"ungulate",11,109.74,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Paratuberculosis","Mycobacterium_avium paratuberculosis","Ovis_aries",30,8,0,0,"ungulate",11,109.74,5,"bacteria","Mycobacteriaceae",0,0,0,1,8592,7095,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Caprine arthritis/encephalitis","Lentivirus_caprine arthritis encephalitis virus","Capra_hircus",100,1,0,0,"ungulate",2,27.4,3,"virus","Retroviridae",0,0,0,1,1085,893,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Contagious agalactia","Mycoplasma_agalactiae","Ovis_aries",2303,69,0,0,"ungulate",4,35.9333333333333,4,"bacteria","Mycoplasmataceae",0,0,0,1,706,666,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Enzootic abortion (chlamydiosis)","Chlamydophila_abortus","Ovis_aries",2,0,0,0,"ungulate",12,62.3272727272727,5,"bacteria","Chlamydiaceae",0,0,0,0,457,349,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Maedi-visna","Lentivirus_visna/maedi virus","Ovis_aries",10,0,0,0,"ungulate",4,36.9333333333333,1,"virus","Retroviridae",0,0,0,1,966,814,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Equine infectious anaemia","Lentivirus_equine infectious anemia virus","Equus_caballus",76,1,0,0,"ungulate",3,97.6,2,"virus","Retroviridae",1,0,0,0,1316,985,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Equine viral arteritis","Arterivirus_equine arteritis virus","Equus_caballus",7,0,0,0,"ungulate",2,24.4,2,"virus","Arteriviridae",0,0,0,1,319,306,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Myxomatosis","Leporipoxvirus_myxoma virus","Oryctolagus_cuniculus",10493,9675,0,0,"lagomorph",1,0,3,"virus","Poxviridae",1,0,0,0,1198,1047,41.8955,2139367734745.48,36409.9477571953
2011,"Italy","Rabbit haemorrhagic disease","Lagovirus_rabbit hemorrhagic disease virus","Oryctolagus_cuniculus",3327,3305,0,0,"lagomorph",5,185.2,1,"virus","Caliciviridae",1,1,0,0,735,669,41.8955,2139367734745.48,36409.9477571953
2011,"Jordan","Anthrax","Bacillus_anthracis","Bos_taurus",1,1,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Anthrax","Bacillus_anthracis","Capra_hircus",12,12,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Anthrax","Bacillus_anthracis","Ovis_aries",14,14,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Anthrax","Bacillus_anthracis","Canis_lupus",1,1,0,0,"carnivore",39,164.826315789474,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Rabies","Lyssavirus_rabies virus","Bos_taurus",1,1,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Rabies","Lyssavirus_rabies virus","Capra_hircus",1,1,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Rabies","Lyssavirus_rabies virus","Equus_caballus",5,5,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Rabies","Lyssavirus_rabies virus","Ovis_aries",2,2,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Bovine anaplasmosis","Anaplasma_marginale","Bos_taurus",33,6,0,0,"ungulate",19,67.9,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,31.9497,20830287577.9826,3404.42387453112
2011,"Jordan","Bovine anaplasmosis","Anaplasma_marginale","Camelus_dromedarius",9,0,0,0,"ungulate",19,135.944444444444,4,"bacteria","Ehrlichiaceae",1,0,0,0,3091,2749,31.9497,20830287577.9826,3404.42387453112
2011,"Kazakhstan","Anthrax","Bacillus_anthracis","Bos_taurus",3,3,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,51.1879,118914510386.692,7459.74075527494
2011,"Kenya","Anthrax","Bacillus_anthracis","Bos_taurus",14,14,0,0,"ungulate",39,100.215789473684,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Anthrax","Bacillus_anthracis","Capra_hircus",1,1,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Anthrax","Bacillus_anthracis","Ovis_aries",10,10,0,0,"ungulate",39,99.678947368421,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Anthrax","Bacillus_anthracis","Sus_scrofa",12,12,0,0,"ungulate",39,141.805263157895,6,"bacteria","Bacillaceae",0,1,0,0,24868,19356,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Foot and mouth disease","Aphthovirus_foot-and-mouth disease virus","Bos_taurus",1196,2,0,0,"ungulate",21,61.88,4,"virus","Picornaviridae",0,0,0,1,18031,14934,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Rabies","Lyssavirus_rabies virus","Bos_taurus",51,51,0,0,"ungulate",130,161.818604651163,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Rabies","Lyssavirus_rabies virus","Canis_lupus",21,21,0,0,"carnivore",130,135.505426356589,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Rabies","Lyssavirus_rabies virus","Capra_hircus",5,5,0,0,"ungulate",130,161.928682170543,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Rabies","Lyssavirus_rabies virus","Equus_caballus",3,3,0,0,"ungulate",130,170.807751937984,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-1.27975,33055910515.1447,855.11060525688
2011,"Kenya","Rabies","Lyssavirus_rabies virus","Felis_silvestris",6,6,0,0,"carnivore",130,143.62480620155,5,"virus","Rhabdoviridae",0,0,0,0,29516,23665,-1.27975,33055910515.1447,855.11060525688
